Time(second)	 Number of Vehicles	 Right Ave. Speed	 Left Ave. Speed
 89 			 6 		 19.908627 		 0.125364
 90 			 9 		 21.227078 		 2.879256
 91 			 3 		 0.000000 		 3.049712
 92 			 7 		 15.531304 		 3.901849
 93 			 6 		 13.596444 		 7.601332
 94 			 7 		 7.121756 		 3.602710
 95 			 4 		 0.000000 		 7.699954
 96 			 7 		 16.784702 		 7.603228
 97 			 5 		 16.866824 		 13.646798
 98 			 4 		 11.104328 		 17.697814
 99 			 5 		 9.567239 		 5.282659
 100 			 2 		 3.117041 		 1.352836
 101 			 3 		 1.559753 		 0.025414
 102 			 2 		 4.515205 		 0.000000
 103 			 3 		 5.867756 		 31.565185
 104 			 6 		 14.014831 		 13.020640
 105 			 4 		 12.130761 		 37.386095
 106 			 4 		 0.000000 		 14.713676
 107 			 4 		 12.688547 		 2.522034
 108 			 6 		 0.000000 		 2.528649
 109 			 5 		 5.882739 		 22.527662
 110 			 4 		 10.619466 		 37.371017
 111 			 5 		 4.570491 		 37.750951
 112 			 8 		 1.858703 		 11.358310
 113 			 6 		 4.264713 		 8.639666
 114 			 5 		 1.522343 		 18.426150
 115 			 6 		 2.376139 		 10.026630
 116 			 4 		 2.724116 		 2.007490
 117 			 6 		 0.000000 		 10.870716
 118 			 7 		 0.000000 		 10.033705
 119 			 4 		 8.567951 		 2.978780
 120 			 5 		 1.366349 		 3.385171
 121 			 5 		 7.869348 		 0.000000
 122 			 7 		 6.175477 		 2.389795
 123 			 7 		 3.664633 		 7.764580
 124 			 4 		 4.882716 		 0.933263
 125 			 2 		 12.680291 		 0.000000
 126 			 4 		 3.943289 		 6.256936
 127 			 6 		 7.059003 		 0.285911
 128 			 5 		 17.888269 		 0.000000
 129 			 8 		 9.851642 		 2.336169
 130 			 6 		 9.531346 		 0.000000
 131 			 5 		 12.301027 		 1.659798
 132 			 3 		 7.361319 		 1.696924
 133 			 5 		 24.428138 		 3.534622
 134 			 5 		 14.862150 		 0.000000
 135 			 5 		 10.040912 		 1.290153
 136 			 5 		 24.334351 		 3.094993
 137 			 9 		 4.862612 		 9.667047
 138 			 8 		 4.939614 		 0.000000
 139 			 4 		 4.745972 		 2.126975
 140 			 6 		 7.625727 		 6.115261
 141 			 8 		 12.086248 		 11.584734
 142 			 9 		 17.631613 		 3.473505
 143 			 7 		 13.353491 		 4.190320
 144 			 9 		 14.887925 		 7.175832
 145 			 9 		 17.202482 		 13.805068
 146 			 5 		 22.620998 		 16.665169
 147 			 8 		 7.935084 		 31.329771
 148 			 6 		 25.315930 		 17.046620
 149 			 9 		 14.945794 		 19.660260
 150 			 11 		 23.713729 		 21.220386
 151 			 7 		 20.122164 		 28.224821
 152 			 11 		 19.396302 		 19.942079
 153 			 11 		 12.840837 		 14.774853
 154 			 6 		 20.652507 		 19.807281
 155 			 8 		 10.136808 		 16.555606
 156 			 9 		 5.172600 		 23.774254
 157 			 8 		 11.162165 		 9.539122
 158 			 8 		 10.805426 		 15.714742
 159 			 8 		 5.550030 		 95.899347
 160 			 10 		 10.087805 		 26.550504
 161 			 6 		 11.170187 		 9.611762
 162 			 8 		 8.152480 		 20.981849
 163 			 11 		 13.920808 		 12.058522
 164 			 8 		 15.450263 		 20.139907
 165 			 10 		 12.362633 		 12.103261
 166 			 8 		 8.685611 		 12.059592
 167 			 7 		 11.908434 		 8.006727
 168 			 10 		 13.898499 		 9.553631
 169 			 10 		 23.556407 		 16.921730
 170 			 6 		 26.275295 		 1.122685Time(second)	 Number of Vehicles	 Right Ave. Speed	 Left Ave. Speed
 1 			 0 		 0.000000 		 0.000000Time(second)	 Number of Vehicles	 Right Ave. Speed	 Left Ave. Speed
 1 			 0 		 0.000000 		 0.000000
 2 			 0 		 0.000000 		 0.000000
 3 			 0 		 0.000000 		 0.000000
 4 			 0 		 0.000000 		 0.000000Time(second)	 Number of Vehicles	 Right Ave. Speed	 Left Ave. Speed
 1 			 0 		 0.000000 		 0.000000Time(second)	 Number of Vehicles	 Right Ave. Speed	 Left Ave. Speed
 1 			 0 		 0.000000 		 0.000000
 2 			 0 		 0.000000 		 0.000000
 3 			 0 		 0.000000 		 0.000000
 4 			 0 		 0.000000 		 0.000000
 5 			 0 		 0.000000 		 0.000000
 6 			 0 		 0.000000 		 0.000000
 7 			 0 		 0.000000 		 0.000000
 8 			 0 		 0.000000 		 0.000000
 9 			 0 		 0.000000 		 0.000000
 10 			 0 		 0.000000 		 0.000000
 11 			 0 		 0.000000 		 0.000000
 12 			 0 		 0.000000 		 0.000000
 13 			 0 		 0.000000 		 0.000000
 14 			 0 		 0.000000 		 0.000000
 15 			 0 		 0.000000 		 0.000000
 16 			 0 		 0.000000 		 0.000000
 17 			 0 		 0.000000 		 0.000000
 18 			 0 		 0.000000 		 0.000000
 19 			 0 		 0.000000 		 0.000000
 20 			 0 		 0.000000 		 0.000000
 21 			 0 		 0.000000 		 0.000000
 22 			 0 		 0.000000 		 0.000000
 23 			 0 		 0.000000 		 0.000000
 24 			 0 		 0.000000 		 0.000000
 25 			 0 		 0.000000 		 0.000000
 26 			 0 		 0.000000 		 0.000000
 27 			 0 		 0.000000 		 0.000000
 28 			 0 		 0.000000 		 0.000000
 29 			 0 		 0.000000 		 0.000000
 30 			 0 		 0.000000 		 0.000000
 31 			 0 		 0.000000 		 0.000000
 32 			 0 		 0.000000 		 0.000000
 33 			 0 		 0.000000 		 0.000000
 34 			 0 		 0.000000 		 0.000000
 35 			 0 		 0.000000 		 0.000000
 36 			 0 		 0.000000 		 0.000000
 37 			 0 		 0.000000 		 0.000000
 38 			 0 		 0.000000 		 0.000000
 39 			 0 		 0.000000 		 0.000000Time(second)	 Number of Vehicles	 Right Ave. Speed	 Left Ave. Speed
 1 			 0 		 0.000000 		 0.000000
 2 			 0 		 0.000000 		 0.000000
 3 			 0 		 0.000000 		 0.000000Time(second)	 Number of Vehicles	 Right Ave. Speed	 Left Ave. SpeedTime(second)	 Number of Vehicles	 Right Ave. Speed	 Left Ave. Speed
 1 			 0 		 0.000000 		 0.000000
 2 			 0 		 0.000000 		 0.000000
 3 			 0 		 0.000000 		 0.000000
 4 			 0 		 0.000000 		 0.000000
 5 			 0 		 0.000000 		 0.000000
 6 			 0 		 0.000000 		 0.000000
 7 			 0 		 0.000000 		 0.000000
 8 			 0 		 0.000000 		 0.000000
 9 			 0 		 0.000000 		 0.000000
 10 			 0 		 0.000000 		 0.000000
 11 			 0 		 0.000000 		 0.000000
 12 			 0 		 0.000000 		 0.000000
 13 			 0 		 0.000000 		 0.000000
 14 			 0 		 0.000000 		 0.000000
 15 			 0 		 0.000000 		 0.000000
 16 			 0 		 0.000000 		 0.000000
 17 			 0 		 0.000000 		 0.000000
 18 			 0 		 0.000000 		 0.000000
 19 			 0 		 0.000000 		 0.000000
 20 			 0 		 0.000000 		 0.000000
 21 			 0 		 0.000000 		 0.000000
 22 			 0 		 0.000000 		 0.000000
 23 			 0 		 0.000000 		 0.000000
 24 			 0 		 0.000000 		 0.000000
 25 			 0 		 0.000000 		 0.000000
 26 			 0 		 0.000000 		 0.000000
 27 			 0 		 0.000000 		 0.000000
 28 			 0 		 0.000000 		 0.000000
 29 			 0 		 0.000000 		 0.000000
 30 			 0 		 0.000000 		 0.000000
 31 			 0 		 0.000000 		 0.000000
 32 			 0 		 0.000000 		 0.000000
 33 			 0 		 0.000000 		 0.000000
 34 			 0 		 0.000000 		 0.000000
 35 			 0 		 0.000000 		 0.000000
 36 			 0 		 0.000000 		 0.000000
 37 			 0 		 0.000000 		 0.000000
 38 			 0 		 0.000000 		 0.000000
 39 			 0 		 0.000000 		 0.000000
 40 			 0 		 0.000000 		 0.000000
 41 			 0 		 0.000000 		 0.000000
 42 			 0 		 0.000000 		 0.000000
 43 			 0 		 0.000000 		 0.000000
 44 			 0 		 0.000000 		 0.000000
 45 			 0 		 0.000000 		 0.000000
 46 			 0 		 0.000000 		 0.000000
 47 			 0 		 0.000000 		 0.000000
 48 			 0 		 0.000000 		 0.000000
 49 			 0 		 0.000000 		 0.000000
 50 			 0 		 0.000000 		 0.000000
 51 			 0 		 0.000000 		 0.000000
 52 			 0 		 0.000000 		 0.000000
 53 			 0 		 0.000000 		 0.000000
 54 			 0 		 0.000000 		 0.000000
 55 			 0 		 0.000000 		 0.000000
 56 			 0 		 0.000000 		 0.000000
 57 			 0 		 0.000000 		 0.000000
 58 			 0 		 0.000000 		 0.000000
 59 			 0 		 0.000000 		 0.000000
 60 			 0 		 0.000000 		 0.000000
 61 			 0 		 0.000000 		 0.000000
 62 			 0 		 0.000000 		 0.000000
 63 			 0 		 0.000000 		 0.000000
 64 			 0 		 0.000000 		 0.000000
 65 			 0 		 0.000000 		 0.000000
 66 			 0 		 0.000000 		 0.000000
 67 			 0 		 0.000000 		 0.000000
 68 			 0 		 0.000000 		 0.000000
 69 			 0 		 0.000000 		 0.000000
 70 			 0 		 0.000000 		 0.000000
 71 			 0 		 0.000000 		 0.000000
 72 			 0 		 0.000000 		 0.000000
 73 			 0 		 0.000000 		 0.000000
 74 			 0 		 0.000000 		 0.000000
 75 			 0 		 0.000000 		 0.000000
 76 			 0 		 0.000000 		 0.000000
 77 			 0 		 0.000000 		 0.000000
 78 			 0 		 0.000000 		 0.000000
 79 			 0 		 0.000000 		 0.000000
 80 			 0 		 0.000000 		 0.000000
 81 			 0 		 0.000000 		 0.000000
 82 			 0 		 0.000000 		 0.000000
 83 			 0 		 0.000000 		 0.000000
 84 			 0 		 0.000000 		 0.000000
 85 			 0 		 0.000000 		 0.000000
 86 			 0 		 0.000000 		 0.000000
 87 			 0 		 0.000000 		 0.000000
 88 			 0 		 0.000000 		 0.000000
 89 			 0 		 0.000000 		 0.000000
 90 			 0 		 0.000000 		 0.000000
 91 			 0 		 0.000000 		 0.000000
 92 			 0 		 0.000000 		 0.000000
 93 			 0 		 0.000000 		 0.000000
 94 			 0 		 0.000000 		 0.000000
 95 			 0 		 0.000000 		 0.000000
 96 			 0 		 0.000000 		 0.000000
 97 			 0 		 0.000000 		 0.000000
 98 			 0 		 0.000000 		 0.000000
 99 			 0 		 0.000000 		 0.000000
 100 			 0 		 0.000000 		 0.000000
 101 			 0 		 0.000000 		 0.000000
 102 			 0 		 0.000000 		 0.000000
 103 			 0 		 0.000000 		 0.000000
 104 			 0 		 0.000000 		 0.000000
 105 			 0 		 0.000000 		 0.000000
 106 			 0 		 0.000000 		 0.000000
 107 			 0 		 0.000000 		 0.000000
 108 			 0 		 0.000000 		 0.000000
 109 			 0 		 0.000000 		 0.000000
 110 			 0 		 0.000000 		 0.000000
 111 			 0 		 0.000000 		 0.000000
 112 			 0 		 0.000000 		 0.000000
 113 			 0 		 0.000000 		 0.000000
 114 			 0 		 0.000000 		 0.000000
 115 			 0 		 0.000000 		 0.000000
 116 			 0 		 0.000000 		 0.000000
 117 			 0 		 0.000000 		 0.000000
 118 			 0 		 0.000000 		 0.000000
 119 			 0 		 0.000000 		 0.000000
 120 			 0 		 0.000000 		 0.000000
 121 			 0 		 0.000000 		 0.000000
 122 			 0 		 0.000000 		 0.000000
 123 			 0 		 0.000000 		 0.000000
 124 			 0 		 0.000000 		 0.000000
 125 			 0 		 0.000000 		 0.000000
 126 			 0 		 0.000000 		 0.000000
 127 			 0 		 0.000000 		 0.000000
 128 			 0 		 0.000000 		 0.000000
 129 			 0 		 0.000000 		 0.000000
 130 			 0 		 0.000000 		 0.000000
 131 			 0 		 0.000000 		 0.000000
 132 			 0 		 0.000000 		 0.000000
 133 			 0 		 0.000000 		 0.000000
 134 			 0 		 0.000000 		 0.000000
 135 			 0 		 0.000000 		 0.000000
 136 			 0 		 0.000000 		 0.000000
 137 			 0 		 0.000000 		 0.000000
 138 			 0 		 0.000000 		 0.000000
 139 			 0 		 0.000000 		 0.000000
 140 			 0 		 0.000000 		 0.000000
 141 			 0 		 0.000000 		 0.000000
 142 			 0 		 0.000000 		 0.000000
 143 			 0 		 0.000000 		 0.000000
 144 			 0 		 0.000000 		 0.000000
 145 			 0 		 0.000000 		 0.000000
 146 			 0 		 0.000000 		 0.000000
 147 			 0 		 0.000000 		 0.000000
 148 			 0 		 0.000000 		 0.000000
 149 			 0 		 0.000000 		 0.000000
 150 			 0 		 0.000000 		 0.000000
 151 			 0 		 0.000000 		 0.000000
 152 			 0 		 0.000000 		 0.000000
 153 			 0 		 0.000000 		 0.000000
 154 			 0 		 0.000000 		 0.000000
 155 			 0 		 0.000000 		 0.000000
 156 			 0 		 0.000000 		 0.000000
 157 			 0 		 0.000000 		 0.000000
 158 			 0 		 0.000000 		 0.000000
 159 			 0 		 0.000000 		 0.000000
 160 			 0 		 0.000000 		 0.000000
 161 			 0 		 0.000000 		 0.000000
 162 			 0 		 0.000000 		 0.000000
 163 			 0 		 0.000000 		 0.000000
 164 			 0 		 0.000000 		 0.000000
 165 			 0 		 0.000000 		 0.000000
 166 			 0 		 0.000000 		 0.000000
 167 			 0 		 0.000000 		 0.000000
 168 			 0 		 0.000000 		 0.000000
 169 			 0 		 0.000000 		 0.000000
 170 			 0 		 0.000000 		 0.000000Time(second)	 Number of Vehicles	 Right Ave. Speed	 Left Ave. SpeedTime(second)	 Number of Vehicles	 Right Ave. Speed	 Left Ave. SpeedTime(second)	 Number of Vehicles	 Right Ave. Speed	 Left Ave. Speed
 1 			 0 		 0.000000 		 0.000000
 2 			 0 		 0.000000 		 0.000000
 3 			 0 		 0.000000 		 0.000000
 4 			 0 		 0.000000 		 0.000000
 5 			 0 		 0.000000 		 0.000000
 6 			 0 		 0.000000 		 0.000000
 7 			 0 		 0.000000 		 0.000000
 8 			 0 		 0.000000 		 0.000000
 9 			 0 		 0.000000 		 0.000000
 10 			 0 		 0.000000 		 0.000000
 11 			 0 		 0.000000 		 0.000000Time(second)	 Number of Vehicles	 Right Ave. Speed	 Left Ave. Speed
 1 			 0 		 0.000000 		 0.000000Time(second)	 Number of Vehicles	 Right Ave. Speed	 Left Ave. SpeedTime(second)	 Number of Vehicles	 Right Ave. Speed	 Left Ave. SpeedTime(second)	 Number of Vehicles	 Right Ave. Speed	 Left Ave. Speed
 1 			 0 		 0.000000 		 0.000000
 2 			 0 		 0.000000 		 0.000000Time(second)	 Number of Vehicles	 Right Ave. Speed	 Left Ave. SpeedTime(second)	 Number of Vehicles	 Right Ave. Speed	 Left Ave. SpeedTime(second)	 Number of Vehicles	 Right Ave. Speed	 Left Ave. Speed
 1 			 0 		 0.000000 		 0.000000Time(second)	 Number of Vehicles	 Right Ave. Speed	 Left Ave. SpeedTime(second)	 Number of Vehicles	 Right Ave. Speed	 Left Ave. SpeedTime(second)	 Number of Vehicles	 Right Ave. Speed	 Left Ave. SpeedTime(second)	 Number of Vehicles	 Right Ave. Speed	 Left Ave. Speed
 1 			 5 		 22.109678 		 15.794873
 2 			 3 		 24.321265 		 2.868327Time(second)	 Number of Vehicles	 Right Ave. Speed	 Left Ave. SpeedTime(second)	 Number of Vehicles	 Right Ave. Speed	 Left Ave. SpeedTime(second)	 Number of Vehicles	 Right Ave. Speed	 Left Ave. Speed
 1 			 19 		 16.558070 		 2.432607
 2 			 26 		 8.982024 		 9.428211
 3 			 20 		 7.576359 		 5.388407
 4 			 19 		 5.659646 		 7.587929
 5 			 17 		 3.507003 		 6.476746Time(second)	 Number of Vehicles	 Right Ave. Speed	 Left Ave. Speed
 1 			 19 		 16.558070 		 2.432607
 2 			 26 		 8.982024 		 9.428211
 3 			 20 		 7.576359 		 5.388407
 4 			 19 		 5.659646 		 7.587929
 5 			 17 		 3.507003 		 6.476746
 6 			 18 		 5.841100 		 6.171609
 7 			 17 		 0.000000 		 13.723519
 8 			 16 		 0.000000 		 8.609629
 9 			 14 		 8.436405 		 6.239683
 10 			 10 		 15.658056 		 8.025511
 11 			 16 		 27.400252 		 8.489761
 12 			 13 		 51.530273 		 7.399061
 13 			 13 		 12.500041 		 8.341752
 14 			 12 		 9.288190 		 11.103555
 15 			 13 		 27.305373 		 7.273560
 16 			 9 		 59.075381 		 13.339651
 17 			 15 		 34.909897 		 9.741247
 18 			 14 		 27.736995 		 13.902083
 19 			 15 		 24.214904 		 7.055077
 20 			 15 		 17.844169 		 10.950133
 21 			 15 		 18.369879 		 10.205159
 22 			 14 		 10.445441 		 2.363795
 23 			 15 		 10.206672 		 6.981802
 24 			 13 		 24.043317 		 7.730782
 25 			 8 		 11.760594 		 4.407417
 26 			 12 		 15.647066 		 8.865796
 27 			 16 		 12.549875 		 7.783786
 28 			 16 		 13.426054 		 10.642725
 29 			 12 		 19.616564 		 5.324668
 30 			 11 		 18.102579 		 8.680873
 31 			 10 		 24.776244 		 4.257888
 32 			 11 		 27.931795 		 4.832815
 33 			 14 		 25.575271 		 10.425187
 34 			 18 		 12.379454 		 0.000000
 35 			 14 		 19.493528 		 4.670297
 36 			 13 		 29.185958 		 8.995108
 37 			 17 		 31.732916 		 9.532775
 38 			 15 		 18.856744 		 12.374877
 39 			 15 		 17.671298 		 8.908660
 40 			 8 		 22.738426 		 5.723495
 41 			 14 		 21.198881 		 8.219485
 42 			 12 		 51.933940 		 19.093195
 43 			 10 		 21.317941 		 0.000000
 44 			 14 		 7.975160 		 0.000000
 45 			 10 		 0.000000 		 12.940162
 46 			 16 		 37.701683 		 18.149203
 47 			 10 		 31.936330 		 6.887028
 48 			 17 		 16.992924 		 8.081313
 49 			 18 		 32.960438 		 14.037437
 50 			 15 		 40.851722 		 15.862853Time(second)	 Number of Vehicles	 Right Ave. Speed	 Left Ave. Speed
 1 			 19 		 16.558070 		 2.432607
 2 			 26 		 8.982024 		 9.428211
 3 			 20 		 7.576359 		 5.388407
