 0, 0.577605
 1, 0.579823
 2, 0.586474
 3, 0.588692
 4, 0.587583
 5, 0.583149
 6, 0.573171
 7, 0.568736
 8, 0.567627
 9, 0.582040
 10, 0.594235
 11, 0.572062
 12, 0.562084
 13, 0.562084
 14, 0.568736
 15, 0.592018
 16, 0.606430
 17, 0.611973
 18, 0.605322
 19, 0.586474
 20, 0.570953
 21, 0.566519
 22, 0.566519
 23, 0.554324
 24, 0.534368
 25, 0.537694
 26, 0.522173
 27, 0.544346
 28, 0.533259
 29, 0.548781
 30, 0.567627
 31, 0.567627
 32, 0.577605
 33, 0.567627
 34, 0.563193
 35, 0.545455
 36, 0.543237
 37, 0.547672
 38, 0.554324
 39, 0.558758
 40, 0.555432
 41, 0.573171
 42, 0.579823
 43, 0.573171
 44, 0.558758
 45, 0.565410
 46, 0.558758
 47, 0.538803
 48, 0.541020
 49, 0.556541
 50, 0.578714
 51, 0.569845
 52, 0.582040
 53, 0.578714
 54, 0.556541
 55, 0.554324
 56, 0.564302
 57, 0.574279
 58, 0.562084
 59, 0.559867
 60, 0.547672
 61, 0.558758
 62, 0.560976
 63, 0.550998
 64, 0.527716
 65, 0.529933
 66, 0.517738
 67, 0.513304
 68, 0.519956
 69, 0.545455
 70, 0.552106
 71, 0.544346
 72, 0.560976
 73, 0.573171
 74, 0.583149
 75, 0.580931
 76, 0.584257
 77, 0.580931
 78, 0.592018
 79, 0.586474
 80, 0.606430
 81, 0.605322
 82, 0.611973
 83, 0.601996
 84, 0.610865
 85, 0.595344
 86, 0.592018
 87, 0.604213
 88, 0.615299
 89, 0.601996
 90, 0.596452
 91, 0.589800
 92, 0.575388
 93, 0.547672
 94, 0.531042
 95, 0.484479
 96, 0.456763
 97, 0.441242
 98, 0.398004
 99, 0.383592
 100, 0.355876
 101, 0.370288
 102, 0.369180
 103, 0.376940
 104, 0.369180
 105, 0.360310
 106, 0.361419
 107, 0.359202
 108, 0.330377
 109, 0.332594
 110, 0.322616
 111, 0.312639
 112, 0.321508
 113, 0.318182
 114, 0.307095
 115, 0.301552
 116, 0.311530
 117, 0.319290
 118, 0.321508
 119, 0.324834
 120, 0.339246
 121, 0.355876
 122, 0.351441
 123, 0.376940
 124, 0.364745
 125, 0.371397
 126, 0.318182
 127, 0.287140
 128, 0.280488
 129, 0.264967
 130, 0.249446
 131, 0.268293
 132, 0.266075
 133, 0.252772
 134, 0.250554
 135, 0.259423
 136, 0.263858
 137, 0.284922
 138, 0.298226
 139, 0.330377
 140, 0.349224
 141, 0.334812
 142, 0.329268
 143, 0.314856
 144, 0.304878
 145, 0.294900
 146, 0.301552
 147, 0.345898
 148, 0.382483
 149, 0.410200
 150, 0.442350
 151, 0.471175
 152, 0.505543
 153, 0.529933
 154, 0.542129
 155, 0.547672
 156, 0.542129
 157, 0.566519
 158, 0.564302
 159, 0.564302
 160, 0.567627
 161, 0.594235
 162, 0.613082
 163, 0.633038
 164, 0.652993
 165, 0.668514
 166, 0.671840
 167, 0.677384
 168, 0.671840
 169, 0.720621
 170, 0.746120
 171, 0.741685
 172, 0.749446
 173, 0.764967
 174, 0.769401
 175, 0.764967
 176, 0.763858
 177, 0.727273
 178, 0.727273
 179, 0.748337
 180, 0.760532
 181, 0.754989
 182, 0.767184
 183, 0.793792
 184, 0.791574
 185, 0.782705
 186, 0.749446
 187, 0.729490
 188, 0.718404
 189, 0.691796
 190, 0.638581
 191, 0.623060
 192, 0.631929
 193, 0.661863
 194, 0.671840
 195, 0.669623
 196, 0.666297
 197, 0.708426
 198, 0.677384
 199, 0.688470
 200, 0.685144
 201, 0.684035
 202, 0.662971
 203, 0.640798
 204, 0.619734
 205, 0.647450
 206, 0.652993
 207, 0.655211
 208, 0.670732
 209, 0.690687
 210, 0.703991
 211, 0.688470
 212, 0.636364
 213, 0.616408
 214, 0.633038
 215, 0.669623
 216, 0.702882
 217, 0.758315
 218, 0.813747
 219, 0.882483
 220, 0.965632
 221, 0.994457
 222, 0.993348
 223, 0.994457
 224, 0.992239
 225, 0.984479
 226, 0.976718
 227, 0.976718
 228, 0.968958
 229, 0.954545
 230, 0.953437
 231, 0.953437
 232, 0.952328
 233, 0.947894
 234, 0.945676
 235, 0.942350
 236, 0.935698
 237, 0.933481
 238, 0.926829
 239, 0.921286
 240, 0.896896
 241, 0.880266
 242, 0.883592
 243, 0.892461
 244, 0.895787
 245, 0.882483
 246, 0.891353
 247, 0.889135
 248, 0.901330
 249, 0.900222
 250, 0.910200
 251, 0.912417
 252, 0.904656
 253, 0.903548
 254, 0.912417
 255, 0.907982
 256, 0.907982
 257, 0.906874
 258, 0.905765
 259, 0.893570
 260, 0.893570
 261, 0.893570
 262, 0.892461
 263, 0.902439
 264, 0.902439
 265, 0.902439
 266, 0.902439
 267, 0.903548
 268, 0.906874
 269, 0.906874
 270, 0.906874
 271, 0.906874
 272, 0.906874
 273, 0.906874
 274, 0.903548
 275, 0.903548
 276, 0.903548
 277, 0.895787
 278, 0.890244
 279, 0.879157
 280, 
